2025-12-10 18:51:50,320 - trading_bot - INFO - [DEBUG] 实盘模式检查 -> should_pause=False. Peak: 9.31233113, Curr: 9.31233113
2025-12-10 18:51:50,323 - trading_bot - INFO - ✗ 信号拒绝: FOLKS/USDT:USDT | VolRatio 0.4 not in [2.5, 12]
2025-12-10 18:51:50,759 - trading_bot - INFO - [DEBUG] 实盘模式检查 -> should_pause=False. Peak: 9.31233113, Curr: 9.31233113
2025-12-10 18:51:50,762 - trading_bot - INFO - ✗ 信号拒绝: OL/USDT:USDT | RSI 54.1 not in [65, 90]
2025-12-10 18:51:51,016 - trading_bot - INFO - [DEBUG] 实盘模式检查 -> should_pause=False. Peak: 9.31233113, Curr: 9.31233113
2025-12-10 18:51:51,020 - trading_bot - INFO - ✗ 信号拒绝: FET/USDT:USDT | RSI 41.8 not in [65, 90]
2025-12-10 18:51:51,248 - trading_bot - INFO - [DEBUG] 实盘模式检查 -> should_pause=False. Peak: 9.31233113, Curr: 9.31233113
2025-12-10 18:51:51,252 - trading_bot - INFO - ✗ 信号拒绝: G/USDT:USDT | RSI 51.3 not in [65, 90]
2025-12-10 18:51:51,402 - trading_bot - INFO - [DEBUG] 实盘模式检查 -> should_pause=False. Peak: 9.31233113, Curr: 9.31233113
2025-12-10 18:51:51,403 - trading_bot - INFO - ✗ 信号拒绝: LUNA2/USDT:USDT | VolRatio 1.5 not in [2.5, 12]
2025-12-10 18:51:51,591 - trading_bot - INFO - [DEBUG] 实盘模式检查 -> should_pause=False. Peak: 9.31233113, Curr: 9.31233113
2025-12-10 18:51:51,595 - trading_bot - INFO - ✗ 信号拒绝: RIVER/USDT:USDT | RSI 55.2 not in [65, 90]
2025-12-10 18:51:51,776 - trading_bot - INFO - [DEBUG] 实盘模式检查 -> should_pause=False. Peak: 9.31233113, Curr: 9.31233113
2025-12-10 18:51:51,781 - trading_bot - INFO - ✗ 信号拒绝: PIPPIN/USDT:USDT | VolRatio 0.4 not in [2.5, 12]
2025-12-10 18:51:51,976 - trading_bot - INFO - [DEBUG] 实盘模式检查 -> should_pause=False. Peak: 9.31233113, Curr: 9.31233113
2025-12-10 18:51:51,981 - trading_bot - INFO - ✗ 信号拒绝: AIOT/USDT:USDT | RSI 43.2 not in [65, 90]
2025-12-10 18:51:52,284 - trading_bot - INFO - [DEBUG] 实盘模式检查 -> should_pause=False. Peak: 9.31233113, Curr: 9.31233113
2025-12-10 18:51:52,288 - trading_bot - INFO - ✗ 信号拒绝: BEAT/USDT:USDT | VolRatio 0.4 not in [2.5, 12]
2025-12-10 18:51:52,499 - trading_bot - INFO - [DEBUG] 实盘模式检查 -> should_pause=False. Peak: 9.31233113, Curr: 9.31233113
2025-12-10 18:51:52,508 - trading_bot - INFO - ✗ 信号拒绝: PIEVERSE/USDT:USDT | RSI 46.4 not in [65, 90]
2025-12-10 18:51:52,701 - trading_bot - INFO - [DEBUG] 实盘模式检查 -> should_pause=False. Peak: 9.31233113, Curr: 9.31233113
2025-12-10 18:51:52,707 - trading_bot - INFO - ✗ 信号拒绝: HYPER/USDT:USDT | RSI 34.3 not in [65, 90]
2025-12-10 18:51:52,888 - trading_bot - INFO - [DEBUG] 实盘模式检查 -> should_pause=False. Peak: 9.31233113, Curr: 9.31233113
2025-12-10 18:51:52,889 - trading_bot - INFO - ✗ 信号拒绝: AXL/USDT:USDT | RSI 57.2 not in [65, 90]
2025-12-10 18:51:53,096 - trading_bot - INFO - [DEBUG] 实盘模式检查 -> should_pause=False. Peak: 9.31233113, Curr: 9.31233113
2025-12-10 18:51:53,097 - trading_bot - INFO - ✗ 信号拒绝: STABLE/USDT:USDT | VolRatio 0.4 not in [2.5, 12]
2025-12-10 18:51:53,323 - trading_bot - INFO - [DEBUG] 实盘模式检查 -> should_pause=False. Peak: 9.31233113, Curr: 9.31233113
2025-12-10 18:51:53,348 - trading_bot - INFO - ✗ 信号拒绝: MAGIC/USDT:USDT | RSI 48.9 not in [65, 90]
