,symbol,entry_price,exit_price,entry_time,exit_time,pnl,balance_after,reason,duration,rsi,adx,volume_ratio,upper_wick_ratio
0,ARCUSDT,0.040150065,0.039548395910000006,2025-11-27 06:00:00+00:00,2025-11-27 06:00:47+00:00,-2.134492919999985,97.72762360794293,Stop Loss (1s Trigger),0 days 00:00:47,67.71256898705767,26.189742211883992,3.6756882732587672,0.004985044865403758
1,ARCUSDT,0.04067032499999999,0.04006085955,2025-11-27 06:15:00+00:00,2025-11-27 06:17:16+00:00,-2.087428812873617,95.57279643396039,Stop Loss (1s Trigger),0 days 00:02:16,69.58050799198755,27.966979026940685,4.419524222184835,0.014025590551180956
2,METUSDT,0.39209595,0.3862201933,2025-11-27 08:00:00+00:00,2025-11-27 08:03:01+00:00,-2.0414024370786072,93.46548172347906,Stop Loss (1s Trigger),0 days 00:03:01,88.32932580335321,44.7170177556834,3.328320848598333,0.009693877551020332
3,VIRTUALUSDT,1.0151073,0.9998954021999998,2025-11-27 09:45:00+00:00,2025-11-27 09:45:00+00:00,-1.9963909113497247,91.4046318592166,Stop Loss (1m Fallback),0 days 00:00:00,70.06460389074677,42.00362340681894,4.392936457224036,0.011726448561292888
4,ACEUSDT,0.25922955,0.25534486370000004,2025-11-27 10:30:00+00:00,2025-11-27 10:30:45+00:00,-1.9523718589380148,89.38922232313429,Stop Loss (1s Trigger),0 days 00:00:45,66.71563081437598,30.053245767956902,4.680448508501407,0.033963720571208146
5,ACEUSDT,0.26483235,0.26086370290000005,2025-11-27 10:45:00+00:00,2025-11-27 10:52:24+00:00,-1.9093233964865404,87.41825118711455,Stop Loss (1s Trigger),0 days 00:07:24,70.12299990308955,32.80824630876701,3.002760425000993,0.027977315689980953
6,TRUSTUSDT,0.20500244999999997,0.20193038430000002,2025-11-27 11:15:00+00:00,2025-11-27 11:15:58+00:00,-1.867224123151355,85.49073861486863,Stop Loss (1s Trigger),0 days 00:00:58,71.39283480882457,48.05713911060405,3.6051650619334525,0.034179687499999896
7,BTCUSDT,91801.878,90426.180292,2025-11-27 02:45:00+00:00,2025-11-27 13:20:21+00:00,-2.1359659999999896,83.35477261486864,Stop Loss (1s Trigger),0 days 10:35:21,78.62703682622872,53.45806317298768,2.596461073734244,0.00042068093639659334
8,YALAUSDT,0.046533255,0.04583593057,2025-11-27 15:00:00+00:00,2025-11-27 15:00:00+00:00,-1.7804296024309019,81.51685696235852,Stop Loss (1m Fallback),0 days 00:00:00,68.7980394829638,26.857950480510038,5.474511030330632,0.012467755803955377
9,ENAUSDT,0.29114549999999995,0.29278033449282986,2025-11-27 16:45:00+00:00,2025-11-27 17:00:00+00:00,0.5751074922859339,82.03574593260144,Smart Trailing (Max 39%),0 days 00:15:00,72.55201992957211,26.139830832628498,2.9222353846208677,0.004809343868086419
10,TRADOORUSDT,1.7738865,1.747303911,2025-11-27 17:00:00+00:00,2025-11-27 17:01:23+00:00,-1.75225564096674,80.22691391512946,Stop Loss (1s Trigger),0 days 00:01:23,88.62950278279207,36.33779314239835,5.505424374984438,0.029328821206993823
11,TURBOUSDT,0.0020976483,0.0020662139762,2025-11-27 18:45:00+00:00,2025-11-27 18:50:00+00:00,-1.7136196040764378,78.45796540490466,Stop Loss (1s Trigger),0 days 00:05:00,80.17462764032342,55.45547873406063,3.482234453961821,0.03357497138496777
12,TURBOUSDT,0.00223961925,0.0022060574195000003,2025-11-27 19:15:00+00:00,2025-11-27 19:28:02+00:00,-1.675835465340515,76.72802099790559,Stop Loss (1s Trigger),0 days 00:13:02,84.05802337250428,59.66671588139354,3.772323697104406,0.023464735854116396
13,TIAUSDT,0.6727362,0.6626549068,2025-11-27 20:15:00+00:00,2025-11-27 21:48:51+00:00,-1.6388844409881114,75.03622068036721,Stop Loss (1s Trigger),0 days 01:33:51,75.58176485025197,42.60846694380857,4.1388813002247,0.006094841682770912
14,PIPPINUSDT,0.06347172,0.06356686410828,2025-11-28 00:15:00+00:00,2025-11-28 00:30:00+00:00,0.10336882384095847,75.08784038649756,Smart Break-even,0 days 00:15:00,67.52903061003619,43.07781221607697,2.6695923553298693,0.0058332019549108514
15,SQDUSDT,0.08054025,0.0793333135,2025-11-28 01:00:00+00:00,2025-11-28 01:08:16+00:00,-1.603850740789853,73.43220492819978,Stop Loss (1s Trigger),0 days 00:08:16,70.16314787930891,27.201654932130285,7.176241882014434,0.010177485416408108
16,PIPPINUSDT,0.06575286,0.06585142353713999,2025-11-28 01:15:00+00:00,2025-11-28 01:30:00+00:00,0.10115915469422801,73.48272118294352,Smart Break-even,0 days 00:15:00,75.14469333020273,46.06683439588852,3.6762948265408673,0.029067113072591612
17,SQDUSDT,0.08130063,0.08511218262,2025-11-28 01:30:00+00:00,2025-11-28 01:45:00+00:00,4.701063780919667,78.13310722511633,Smart Trailing (Max 242%),0 days 00:15:00,68.20364989211743,30.700204383394723,2.7461088325158767,0.008982404331241645
18,SQDUSDT,0.08419207499999999,0.088576979355,2025-11-28 01:45:00+00:00,2025-11-28 02:00:00+00:00,5.558969899043787,83.63819222262556,Smart Trailing (Max 268%),0 days 00:15:00,71.81797297412623,32.72980144149459,4.211980206321619,0.013555291319857339
19,SQDUSDT,0.08540268,0.08412287752000001,2025-11-28 02:00:00+00:00,2025-11-28 02:00:03+00:00,-1.7864833488899239,81.79402736185796,Stop Loss (1s Trigger),0 days 00:00:03,73.36199819875354,35.09653745521752,4.232322653608737,0.0382724719101123
20,SQDUSDT,0.08912454,0.09236129625,2025-11-28 02:15:00+00:00,2025-11-28 02:30:00+00:00,4.040847097221254,85.77846478503656,Smart Trailing (Max 189%),0 days 00:15:00,77.09378708017105,37.445381657209616,3.6022719740746445,0.009647745120035895
21,SQDUSDT,0.090635295,0.098701774425,2025-11-28 02:30:00+00:00,2025-11-28 02:45:00+00:00,10.470775535941963,96.19008275905782,Smart Trailing (Max 453%),0 days 00:15:00,78.37249903112897,39.88847248908148,3.230033927310792,0.021084004857048182
22,SQDUSDT,0.09842918999999999,0.09695417866,2025-11-28 02:45:00+00:00,2025-11-28 02:45:07+00:00,-2.054587463105328,94.0691573078428,Stop Loss (1s Trigger),0 days 00:00:07,83.65753804223607,42.640252265447664,3.8909358687614986,0.004675271877223175
23,SQDUSDT,0.09577786499999999,0.09434258511,2025-11-28 03:00:00+00:00,2025-11-28 03:00:36+00:00,-2.0092852165820254,91.93016627102989,Stop Loss (1s Trigger),0 days 00:00:36,76.7679461628269,45.19547634350198,2.787748954906082,0.02778648281625415
24,BATUSDT,0.26123055,0.26530356903023333,2025-11-28 03:00:00+00:00,2025-11-28 03:15:00+00:00,1.9567685461044706,93.88693481713436,Smart Trailing (Max 40%),0 days 00:15:00,65.59190145801182,28.58866433726258,2.699643831905838,0.008033664881407767
25,SQDUSDT,0.09686841,0.09541678774000001,2025-11-28 03:15:00+00:00,2025-11-28 03:16:29+00:00,-2.0053930061361362,91.7520872454644,Stop Loss (1s Trigger),0 days 00:01:29,77.68317355710765,46.55592131428384,2.9413531269812117,0.010726072607260717
26,BATUSDT,0.26183084999999995,0.2579071819,2025-11-28 03:15:00+00:00,2025-11-28 03:24:33+00:00,-2.0040099764767443,89.74807726898766,Stop Loss (1s Trigger),0 days 00:09:33,66.60956516159767,30.25508247586364,3.9276350142902117,0.017952635599694566
27,PIPPINUSDT,0.07284640499999999,0.07175476467,2025-11-28 03:45:00+00:00,2025-11-28 03:47:00+00:00,-1.9169884161192945,87.7691936271656,Stop Loss (1s Trigger),0 days 00:02:00,78.43347529286811,55.83497099662416,3.4781667076737124,0.01689328388957554
28,PARTIUSDT,0.11514754499999999,0.11812570607792393,2025-11-28 04:45:00+00:00,2025-11-28 05:00:00+00:00,3.070543260796146,90.77920640959819,Smart Trailing (Max 60%),0 days 00:15:00,69.99909047029111,27.50312051680973,3.200898683035692,0.011298452981053446
