,symbol,entry_price,exit_price,entry_time,exit_time,pnl,reason,duration,rsi,adx,volume_ratio,upper_wick_ratio
10,CFXUSDTUSDT,0.08008002,0.08156,2025-06-06 20:15:00,2025-06-06 22:15:00,1.2671622017370834,Partial TP 25%,0 days 02:00:00,0.0,0.0,0.0,0.0
11,CFXUSDTUSDT,0.08008002,0.08144067963982501,2025-06-06 20:15:00,2025-06-06 22:30:00,1.1301349947659944,Trailing Stop (Stepped),0 days 02:15:00,71.84984673549106,52.634708229616656,4.481359324602659,0.005246720799500359
12,VINEUSDTUSDT,0.038189085,0.03857,2025-06-07 04:45:00,2025-06-07 06:45:00,0.9371830367357595,Partial TP 15%,0 days 02:00:00,0.0,0.0,0.0,0.0
13,VINEUSDTUSDT,0.038189085,0.038246330438415,2025-06-07 04:45:00,2025-06-07 07:00:00,0.1406910246153568,Stop Loss,0 days 02:15:00,72.30301361925127,28.487366293296475,4.247985426543003,0.0020947892118354738
14,WCTUSDTUSDT,0.45252614999999996,0.436469390882625,2025-06-07 17:45:00,2025-06-08 00:15:00,-8.508629557013414,Stop Loss,0 days 06:30:00,67.74667116209375,27.099896749795118,4.80264244724765,0.003315649867374008
15,ACTUSDTUSDT,0.050435205000000004,0.04864563783858751,2025-06-07 05:00:00,2025-06-08 06:45:00,-8.439533912108626,Stop Loss,1 days 01:45:00,77.8294796182978,39.849688264949144,5.980371276219241,0.00257834192780639
16,MOVEUSDTUSDT,0.158079,0.1524699618825,2025-06-09 10:15:00,2025-06-09 12:00:00,-7.281051958800015,Stop Loss,0 days 01:45:00,83.65907540779277,35.33736009107075,4.114523431488516,0.0006329113924049936
17,NXPCUSDTUSDT,1.3957575299999998,1.40752,2025-06-09 20:30:00,2025-06-09 21:00:00,0.6326718436541081,Partial TP 15%,0 days 00:30:00,0.0,0.0,0.0,0.0
18,NXPCUSDTUSDT,1.3957575299999998,1.44336,2025-06-09 20:30:00,2025-06-09 21:15:00,1.9203072860582457,Partial TP 25%,0 days 00:45:00,0.0,0.0,0.0,0.0
19,AI16ZUSDTUSDT,0.250125,0.2529,2025-06-09 22:30:00,2025-06-09 22:30:00,0.8538780485797652,Partial TP 15%,0 days 00:00:00,0.0,0.0,0.0,0.0
20,AI16ZUSDTUSDT,0.250125,0.250499937375,2025-06-09 22:30:00,2025-06-09 22:45:00,0.11524464608489415,Stop Loss,0 days 00:15:00,84.32810620051927,27.95986112700539,9.561030382213712,0.0027999999999999137
21,VIRTUALUSDTUSDT,2.0236113000000002,2.04,2025-06-09 22:45:00,2025-06-10 00:15:00,0.6282239701019326,Partial TP 15%,0 days 01:30:00,0.0,0.0,0.0,0.0
22,VIRTUALUSDTUSDT,2.0236113000000002,2.0266446933387003,2025-06-09 22:45:00,2025-06-10 00:30:00,0.11615232005906512,Stop Loss,0 days 01:45:00,76.39138103108016,34.74102905158769,5.655263181134959,0.0005932957579352654
23,NXPCUSDTUSDT,1.4440816799999998,1.3928420517893998,2025-06-09 21:30:00,2025-06-10 02:00:00,-6.926939869594784,Stop Loss,0 days 04:30:00,80.0795477277069,31.57770046825401,6.321039925463556,9.006761999775765e-05
24,BERAUSDTUSDT,2.5322655,2.4424143893962498,2025-06-09 23:00:00,2025-06-10 05:15:00,-6.975837327824662,Stop Loss,0 days 06:15:00,83.44317889589294,29.136562977596782,3.5916100918887808,0.0007902015013827655
25,1000PEPEUSDTUSDT,0.0128126031,0.0129358,2025-06-10 07:30:00,2025-06-10 09:45:00,0.6433442856543351,Partial TP 15%,0 days 02:15:00,0.0,0.0,0.0,0.0
26,1000PEPEUSDTUSDT,0.0128126031,0.012902243274438376,2025-06-10 07:30:00,2025-06-10 10:00:00,0.651630054189111,Trailing Stop (Stepped),0 days 02:30:00,66.68751509731273,28.173717547295983,3.736337979382313,0.003966828567412671
27,PARTIUSDTUSDT,0.25742865,0.2592296851925625,2025-06-10 10:00:00,2025-06-10 10:30:00,1.0933187326124565,Trailing Stop (Stepped),0 days 00:30:00,78.33954251679222,31.832037970923427,4.247751737340332,0.0007770007770006913
28,CRVUSDTUSDT,0.6943469999999999,0.709,2025-06-10 05:00:00,2025-06-10 11:15:00,1.5312890388809137,Partial TP 15%,0 days 06:15:00,0.0,0.0,0.0,0.0
29,AAVEUSDTUSDT,303.641745,307.1,2025-06-10 11:00:00,2025-06-10 11:15:00,0.7822702100264256,Partial TP 15%,0 days 00:15:00,0.0,0.0,0.0,0.0
30,CRVUSDTUSDT,0.6943469999999999,0.721,2025-06-10 05:00:00,2025-06-10 11:30:00,2.0889978205807496,Partial TP 25%,0 days 06:30:00,0.0,0.0,0.0,0.0
31,AAVEUSDTUSDT,303.641745,314.66,2025-06-10 11:00:00,2025-06-10 11:30:00,1.8692778553724425,Partial TP 25%,0 days 00:30:00,0.0,0.0,0.0,0.0
32,UNIUSDTUSDT,7.5637799999999995,7.896,2025-06-10 11:30:00,2025-06-10 11:30:00,3.095089785071872,Partial TP 15%,0 days 00:00:00,0.0,0.0,0.0,0.0
33,CRVUSDTUSDT,0.6943469999999999,0.7286355,2025-06-10 05:00:00,2025-06-10 11:45:00,2.658895538409716,Final TP 40%,0 days 06:45:00,52.641428265105795,27.782460253785022,3.7660051708991094,0.0014409221902017305
34,AAVEUSDTUSDT,303.641745,313.54315,2025-06-10 11:00:00,2025-06-10 11:45:00,1.6532043840040571,Final TP 40%,0 days 00:45:00,78.28153461733962,59.125406311869575,4.477754261026665,0.0
35,UNIUSDTUSDT,7.5637799999999995,7.995,2025-06-10 11:30:00,2025-06-10 11:45:00,3.013059005595749,Partial TP 25%,0 days 00:15:00,0.0,0.0,0.0,0.0
36,UNIUSDTUSDT,7.5637799999999995,7.9660150000000005,2025-06-10 11:30:00,2025-06-10 12:00:00,2.7827019908598323,Final TP 40%,0 days 00:30:00,80.02074387512164,35.4122434672817,6.443074814846448,0.00449735449735459
37,ENAUSDTUSDT,0.3679839,0.37055840736037504,2025-06-10 12:00:00,2025-06-10 12:15:00,1.3281488994950077,Trailing Stop (Stepped),0 days 00:15:00,82.74835523260991,28.546326481573296,3.77970691429141,0.0
38,OPUSDTUSDT,0.7055526,0.7104888223777501,2025-06-10 12:15:00,2025-06-10 12:15:00,1.362956201475543,Trailing Stop (Stepped),0 days 00:00:00,84.7273873878058,25.446582968290752,3.5237630527036123,0.002127056154282396
39,TAOUSDTUSDT,441.88083,426.201793449525,2025-06-10 11:45:00,2025-06-10 14:45:00,-6.836842665885196,Stop Loss,0 days 03:00:00,72.97141520053356,30.4780729628963,4.11853085174438,0.0036453380428382843
40,SYRUPUSDTUSDT,0.488934345,0.4715857321035375,2025-06-10 15:15:00,2025-06-10 18:45:00,-7.243962731681665,Stop Loss,0 days 03:30:00,84.51023166076176,49.001054144656315,4.087751336818723,0.006077348066298286
41,ENSUSDTUSDT,23.5207545,23.708,2025-06-10 22:15:00,2025-06-10 23:15:00,0.59460995403058,Partial TP 15%,0 days 01:00:00,0.0,0.0,0.0,0.0
42,ENSUSDTUSDT,23.5207545,24.439,2025-06-10 22:15:00,2025-06-11 00:00:00,2.1869600920067067,Partial TP 25%,0 days 01:45:00,0.0,0.0,0.0,0.0
43,ENSUSDTUSDT,23.5207545,24.119934000000004,2025-06-10 22:15:00,2025-06-11 00:15:00,1.3983264692379376,Final TP 40%,0 days 02:00:00,69.74359315683286,25.373592293479106,4.27795810217589,0.00191424196018384
44,SPXUSDTUSDT,1.6220105999999999,1.6407,2025-06-11 12:45:00,2025-06-11 13:15:00,0.898294145377482,Partial TP 15%,0 days 00:30:00,0.0,0.0,0.0,0.0
45,SPXUSDTUSDT,1.6220105999999999,1.6244419938894,2025-06-11 12:45:00,2025-06-11 13:30:00,0.11673677563056249,Stop Loss,0 days 00:45:00,71.52396036347749,26.720032713633064,6.071947163087722,0.005676209279368136
46,SUSDTUSDT,0.3411705,0.34355741411062507,2025-06-14 09:00:00,2025-06-14 09:15:00,1.2760912450795932,Trailing Stop (Stepped),0 days 00:15:00,70.8817797053746,29.305052259765176,4.111554628471435,0.0020527859237536024
47,OMUSDTUSDT,0.274227045,0.2761456059635813,2025-06-14 08:45:00,2025-06-14 10:15:00,1.2773679746894546,Trailing Stop (Stepped),0 days 01:30:00,77.25887630770931,49.91513298645602,4.5507835305225175,0.0004378603225569345
48,PNUTUSDTUSDT,0.23978983499999998,0.24232,2025-06-20 08:00:00,2025-06-20 08:00:00,0.8502532226915129,Partial TP 15%,0 days 00:00:00,0.0,0.0,0.0,0.0
49,PNUTUSDTUSDT,0.23978983499999998,0.24146746463311874,2025-06-20 08:00:00,2025-06-20 08:15:00,0.7847842475010129,Trailing Stop (Stepped),0 days 00:15:00,84.78653879570831,27.799879053576472,4.132575837681986,0.0014186764583158607
50,FUNUSDTUSDT,0.0051195584999999995,0.00493790376552375,2025-06-20 09:45:00,2025-06-20 09:45:00,-7.35551576909225,Stop Loss,0 days 00:00:00,73.94822914512821,30.024497146609004,4.252022193953131,0.00762314308053166
51,LAYERUSDTUSDT,0.6991493999999999,0.7051,2025-06-21 11:15:00,2025-06-21 11:15:00,0.6455051731482977,Partial TP 15%,0 days 00:00:00,0.0,0.0,0.0,0.0
52,LAYERUSDTUSDT,0.6991493999999999,0.70404082398975,2025-06-21 11:15:00,2025-06-21 11:30:00,0.738633539252055,Trailing Stop (Stepped),0 days 00:15:00,76.62646538813016,41.76641001013449,6.758498270209478,0.00300472170553726
53,BANANAS31USDTUSDT,0.006347172,0.006455018386245,2025-06-21 22:30:00,2025-06-21 22:30:00,3.1677119442494583,Trailing Stop (Stepped),0 days 00:00:00,75.2370083973513,56.130687305750804,3.8498535167434986,0.008032761064734713
54,SPKUSDTUSDT,0.04594296,0.04754,2025-06-23 07:45:00,2025-06-23 07:45:00,2.757643368955455,Partial TP 15%,0 days 00:00:00,0.0,0.0,0.0,0.0
55,SPKUSDTUSDT,0.04594296,0.04791,2025-06-23 07:45:00,2025-06-23 08:00:00,2.5473977541906323,Partial TP 25%,0 days 00:15:00,0.0,0.0,0.0,0.0
56,SPKUSDTUSDT,0.04594296,0.04761618,2025-06-23 07:45:00,2025-06-23 08:15:00,2.136056305550107,Final TP 40%,0 days 00:30:00,75.22146138465334,33.99482737064993,3.7798640544168864,0.0006530256856768678
57,CHILLGUYUSDTUSDT,0.04486241999999999,0.0452,2025-06-23 12:45:00,2025-06-23 12:45:00,0.6411438062686556,Partial TP 15%,0 days 00:00:00,0.0,0.0,0.0,0.0
58,CHILLGUYUSDTUSDT,0.04486241999999999,0.04492966876758,2025-06-23 12:45:00,2025-06-23 13:00:00,0.12758283098422188,Stop Loss,0 days 00:15:00,62.481283256633446,39.90158294506411,4.0258067999561025,0.003791257805530854
59,SUSDTUSDT,0.2923461,0.28197292950674996,2025-06-23 13:00:00,2025-06-23 13:30:00,-7.6993390502358094,Stop Loss,0 days 00:30:00,77.1755148017472,43.313575397042605,5.001236767232532,0.0013689253935660899
60,STRKUSDTUSDT,0.1070535,0.107802473049375,2025-06-23 13:45:00,2025-06-23 14:00:00,1.2902566096284385,Trailing Stop (Stepped),0 days 00:15:00,67.06130116740935,28.938150299835996,3.830288482011771,0.005612722170252603
61,BABYUSDTUSDT,0.044432204999999995,0.042855639286087495,2025-06-23 14:00:00,2025-06-23 16:15:00,-7.1398673483848905,Stop Loss,0 days 02:15:00,73.82345155346013,48.513697179757,3.8517535138416443,0.0013513513513512961
62,AI16ZUSDTUSDT,0.1598799,0.1616,2025-06-23 22:15:00,2025-06-23 22:15:00,0.8031427868089402,Partial TP 15%,0 days 00:00:00,0.0,0.0,0.0,0.0
63,AI16ZUSDTUSDT,0.1598799,0.16011955997010002,2025-06-23 22:15:00,2025-06-23 22:30:00,0.11177990360808893,Stop Loss,0 days 00:15:00,76.61923613986453,36.889492976006196,3.741871097809466,0.0025046963055728472
64,NEIROUSDTUSDT,0.00039909944999999997,0.0004024,2025-06-24 05:30:00,2025-06-24 05:30:00,0.6227955542950102,Partial TP 15%,0 days 00:00:00,0.0,0.0,0.0,0.0
65,NEIROUSDTUSDT,0.00039909944999999997,0.0004071,2025-06-24 05:30:00,2025-06-24 05:45:00,1.1322446952587146,Partial TP 25%,0 days 00:15:00,0.0,0.0,0.0,0.0
66,NEIROUSDTUSDT,0.00039909944999999997,0.00041039470000000004,2025-06-24 05:30:00,2025-06-24 06:00:00,1.5694737590668666,Final TP 40%,0 days 00:30:00,77.58534668181136,58.64738950313658,3.5353001769546233,0.0027582748244734875
67,LPTUSDTUSDT,6.6813389999999995,6.72808331797875,2025-06-24 13:15:00,2025-06-24 13:15:00,1.2643368637178465,Trailing Stop (Stepped),0 days 00:00:00,82.26845178741912,44.81015218244497,5.667223387834784,0.0005989817310572698
68,SOONUSDTUSDT,0.23437713,0.23687,2025-06-24 16:15:00,2025-06-24 16:30:00,0.8384031297595109,Partial TP 15%,0 days 00:15:00,0.0,0.0,0.0,0.0
69,SOONUSDTUSDT,0.23437713,0.23846,2025-06-24 16:15:00,2025-06-24 16:45:00,1.029864469387057,Partial TP 25%,0 days 00:30:00,0.0,0.0,0.0,0.0
70,SOONUSDTUSDT,0.23437713,0.23660254084935,2025-06-24 16:15:00,2025-06-24 17:00:00,0.5314980120455279,Stop Loss,0 days 00:45:00,78.6868260727753,56.93867903848559,3.740731629135613,0.007214206437291886
71,MOVEUSDTUSDT,0.1826913,0.17620895594775002,2025-06-25 09:30:00,2025-06-25 09:30:00,-7.252909051867423,Stop Loss,0 days 00:00:00,83.5658074854398,39.83103248955812,4.122256162335353,0.01588170865279291
72,PENGUUSDTUSDT,0.0101720835,0.010631,2025-06-27 15:45:00,2025-06-27 16:30:00,3.3738969635322533,Partial TP 15%,0 days 00:45:00,0.0,0.0,0.0,0.0
73,RENDERUSDTUSDT,3.195597,3.24989418752625,2025-06-27 16:30:00,2025-06-27 16:30:00,3.0785312058741376,Trailing Stop (Stepped),0 days 00:00:00,76.89041350417057,25.406085649721255,5.320512302990255,0.00031308703819658417
74,PENGUUSDTUSDT,0.010634314499999999,0.010708714822820624,2025-06-27 16:45:00,2025-06-27 16:45:00,1.295245815382427,Trailing Stop (Stepped),0 days 00:00:00,79.11738639859057,40.53285211979895,5.842625887012172,0.011193678863700434
75,KAITOUSDTUSDT,1.53206565,1.4777041305738752,2025-06-28 16:00:00,2025-06-28 16:15:00,-7.260642423616919,Stop Loss,0 days 00:15:00,84.92093855607261,34.166798914304955,9.245806419369785,0.004244205027750539
76,1000BONKUSDTUSDT,0.014383188,0.014574,2025-06-28 18:00:00,2025-06-28 19:00:00,0.9931649926660624,Partial TP 15%,0 days 01:00:00,0.0,0.0,0.0,0.0
77,1000BONKUSDTUSDT,0.014383188,0.014615,2025-06-28 18:00:00,2025-06-28 19:15:00,0.904925646499845,Partial TP 25%,0 days 01:15:00,0.0,0.0,0.0,0.0
78,1000BONKUSDTUSDT,0.014383188,0.014519756370060002,2025-06-28 18:00:00,2025-06-28 19:30:00,0.5047821968141383,Stop Loss,0 days 01:30:00,76.15314020085822,40.55420497173786,4.041476574324341,0.0005565217391303879
79,BERAUSDTUSDT,1.7178585,1.7298770675306252,2025-06-28 18:45:00,2025-06-28 23:30:00,1.2139628511252012,Trailing Stop (Stepped),0 days 04:45:00,79.95030383377237,39.471895192381055,4.4432415997555985,0.002913752913752981
80,PYTHUSDTUSDT,0.10103049,0.09744567563857501,2025-06-28 22:45:00,2025-06-29 01:45:00,-6.890519577500348,Stop Loss,0 days 03:00:00,79.81812312529544,47.22317850041718,3.786267740355366,0.0
81,FARTCOINUSDTUSDT,1.16628285,1.1744424563893126,2025-06-29 13:15:00,2025-06-29 13:15:00,1.1666600749518925,Trailing Stop (Stepped),0 days 00:00:00,76.77648525489022,32.07289399062057,4.706884534259742,0.0037748798901852776
82,ETHFIUSDTUSDT,0.94857405,0.9149162712708749,2025-06-29 09:45:00,2025-06-29 15:00:00,-6.468848430598504,Stop Loss,0 days 05:15:00,77.88511673549692,32.64266909846163,5.083532217262363,0.0018983336848765163
83,ZROUSDTUSDT,2.01830865,2.0324292418925625,2025-06-29 21:45:00,2025-06-29 21:45:00,1.0966424111400057,Trailing Stop (Stepped),0 days 00:00:00,78.37635980706665,37.91033979482698,7.0543265652366935,0.000892325996430818
84,TURBOUSDTUSDT,0.0037961971499999997,0.0039381,2025-06-29 08:00:00,2025-06-29 22:15:00,2.6920707482989394,Partial TP 15%,0 days 14:15:00,0.0,0.0,0.0,0.0
85,OPUSDTUSDT,0.610305,0.6152,2025-06-29 22:15:00,2025-06-29 22:15:00,0.5483735470335313,Partial TP 15%,0 days 00:00:00,0.0,0.0,0.0,0.0
86,TURBOUSDTUSDT,0.0037961971499999997,0.0039138,2025-06-29 08:00:00,2025-06-29 22:30:00,1.6733025045035506,Partial TP 25%,0 days 14:30:00,0.0,0.0,0.0,0.0
87,OPUSDTUSDT,0.610305,0.611219847195,2025-06-29 22:15:00,2025-06-29 22:30:00,0.10237679371931373,Stop Loss,0 days 00:15:00,84.07683810138874,39.372575938540116,6.777748700973825,0.001311475409836103
88,TURBOUSDTUSDT,0.0037961971499999997,0.0038916532,2025-06-29 08:00:00,2025-06-29 22:45:00,1.3305025431943749,Final TP 40%,0 days 14:45:00,69.96962415927722,31.110404311035165,4.075100844304746,0.0007641432373323825
89,ETHFIUSDTUSDT,1.0321158,1.0452,2025-06-29 22:30:00,2025-06-29 22:45:00,0.8987384226168985,Partial TP 15%,0 days 00:15:00,0.0,0.0,0.0,0.0
90,ETHFIUSDTUSDT,1.0321158,1.0514,2025-06-29 22:30:00,2025-06-29 23:00:00,0.9934568882370788,Partial TP 25%,0 days 00:30:00,0.0,0.0,0.0,0.0
91,ETHFIUSDTUSDT,1.0321158,1.041915739521,2025-06-29 22:30:00,2025-06-29 23:15:00,0.47802181253302484,Stop Loss,0 days 00:45:00,84.6702666655604,38.62360327531479,3.9289415812626145,0.00048473097430920493
92,GALAUSDTUSDT,0.015057524999999999,0.0145232463691875,2025-06-29 22:45:00,2025-06-30 04:30:00,-6.4956412367085425,Stop Loss,0 days 05:45:00,84.86806815055995,34.21534112947758,4.440744891548697,0.0
93,BERAUSDTUSDT,1.832916,1.881,2025-06-30 06:15:00,2025-06-30 11:15:00,1.834683261612687,Partial TP 15%,0 days 05:00:00,0.0,0.0,0.0,0.0
94,BERAUSDTUSDT,1.832916,1.881,2025-06-30 06:15:00,2025-06-30 11:30:00,1.3760124462095151,Partial TP 25%,0 days 05:15:00,0.0,0.0,0.0,0.0
95,BERAUSDTUSDT,1.832916,1.85031953742,2025-06-30 06:15:00,2025-06-30 11:45:00,0.4715592035087744,Stop Loss,0 days 05:30:00,65.38398638307223,28.550751184931727,6.031477034738072,0.00218340611353712
96,SWARMSUSDTUSDT,0.02039019,0.02191,2025-06-30 16:00:00,2025-06-30 16:00:00,5.427159649405033,Partial TP 15%,0 days 00:00:00,0.0,0.0,0.0,0.0
97,SWARMSUSDTUSDT,0.02039019,0.02205,2025-06-30 16:00:00,2025-06-30 16:15:00,4.445319081503103,Partial TP 25%,0 days 00:15:00,0.0,0.0,0.0,0.0
98,SWARMSUSDTUSDT,0.02039019,0.022398795,2025-06-30 16:00:00,2025-06-30 16:30:00,5.349470866119886,Final TP 40%,0 days 00:30:00,75.34799265679007,42.86564323529251,3.5034604441667856,0.003925417075564289
99,ARCUSDTUSDT,0.030405195,0.03103,2025-06-30 17:00:00,2025-06-30 17:00:00,1.7449846954642667,Partial TP 15%,0 days 00:00:00,0.0,0.0,0.0,0.0
100,ARCUSDTUSDT,0.030405195,0.030450772387305,2025-06-30 17:00:00,2025-06-30 17:15:00,0.12715273745253197,Stop Loss,0 days 00:15:00,75.35277841262749,26.43858651607335,3.702946502292245,0.005924950625411441
101,VINEUSDTUSDT,0.03099549,0.029895692526075,2025-06-30 17:15:00,2025-06-30 17:30:00,-7.752938073471682,Stop Loss,0 days 00:15:00,76.28325224480425,25.035308022299823,3.835445663677162,0.0022602518566354735
102,LAUSDTUSDT,0.530265,0.5114498721375,2025-07-02 10:15:00,2025-07-02 10:45:00,-7.1966699501515325,Stop Loss,0 days 00:30:00,83.94976679807108,31.072660096350386,5.189690018620414,0.0018867924528301902
103,PNUTUSDTUSDT,0.23670829499999999,0.24145,2025-07-02 16:15:00,2025-07-02 16:30:00,1.4864437094484664,Partial TP 15%,0 days 00:15:00,0.0,0.0,0.0,0.0
104,PNUTUSDTUSDT,0.23670829499999999,0.24336,2025-07-02 16:15:00,2025-07-02 16:45:00,1.5638971194470495,Partial TP 25%,0 days 00:30:00,0.0,0.0,0.0,0.0
105,ETHFIUSDTUSDT,1.00940445,1.0195,2025-07-02 16:30:00,2025-07-02 16:45:00,0.7414090584165516,Partial TP 15%,0 days 00:15:00,0.0,0.0,0.0,0.0
106,PNUTUSDTUSDT,0.23670829499999999,0.24190898500000002,2025-07-02 16:15:00,2025-07-02 17:00:00,1.1943078846299096,Final TP 40%,0 days 00:45:00,84.33320676708753,41.60964560948629,4.883747596270536,8.45344266452185e-05
107,ETHFIUSDTUSDT,1.00940445,1.0109175472705498,2025-07-02 16:30:00,2025-07-02 17:00:00,0.11100023909867529,Stop Loss,0 days 00:30:00,84.04816478684255,50.23755670106082,4.402073464131083,0.0029735355337497413
108,POPCATUSDTUSDT,0.31265624999999997,0.3166,2025-07-02 16:45:00,2025-07-02 18:45:00,0.9491162279859459,Partial TP 15%,0 days 02:00:00,0.0,0.0,0.0,0.0
109,POPCATUSDTUSDT,0.31265624999999997,0.31312492171874995,2025-07-02 16:45:00,2025-07-02 19:00:00,0.11266990614337449,Stop Loss,0 days 02:15:00,75.42594988328226,49.91600855552484,3.7551101851771973,0.0022407170294493546
110,NEARUSDTUSDT,2.287143,2.314,2025-07-03 04:15:00,2025-07-03 05:00:00,0.9265804886727731,Partial TP 15%,0 days 00:45:00,0.0,0.0,0.0,0.0
111,NEARUSDTUSDT,2.287143,2.323,2025-07-03 04:15:00,2025-07-03 05:15:00,0.9278138822934289,Partial TP 25%,0 days 01:00:00,0.0,0.0,0.0,0.0
112,NEARUSDTUSDT,2.287143,2.32600441849875,2025-07-03 04:15:00,2025-07-03 05:30:00,0.9754612481210228,Trailing Stop (Stepped),0 days 01:15:00,72.65559675821119,27.713307133991755,4.010801496417908,0.00043744531933503493
113,TURBOUSDTUSDT,0.0038363171999999997,0.0038932,2025-07-03 05:00:00,2025-07-03 05:30:00,1.1688294166816624,Partial TP 15%,0 days 00:30:00,0.0,0.0,0.0,0.0
114,TURBOUSDTUSDT,0.0038363171999999997,0.0038992,2025-07-03 05:00:00,2025-07-03 05:45:00,0.9690881924321966,Partial TP 25%,0 days 00:45:00,0.0,0.0,0.0,0.0
115,TURBOUSDTUSDT,0.0038363171999999997,0.0038727430318140003,2025-07-03 05:00:00,2025-07-03 06:00:00,0.5315178194711667,Stop Loss,0 days 01:00:00,59.82691765427741,31.83012153499551,7.800369711404782,0.003364368985212351
116,PENDLEUSDTUSDT,3.6288134999999997,3.6606,2025-07-03 07:30:00,2025-07-03 08:15:00,0.7283450651435321,Partial TP 15%,0 days 00:45:00,0.0,0.0,0.0,0.0
117,WIFUSDTUSDT,0.9330662999999999,0.952,2025-07-03 07:45:00,2025-07-03 08:30:00,1.6855739585877338,Partial TP 15%,0 days 00:45:00,0.0,0.0,0.0,0.0
118,FARTCOINUSDTUSDT,1.2313153499999998,1.2429,2025-07-03 08:00:00,2025-07-03 08:30:00,0.780735909038862,Partial TP 15%,0 days 00:30:00,0.0,0.0,0.0,0.0
119,PENDLEUSDTUSDT,3.6288134999999997,3.6342530914365,2025-07-03 07:30:00,2025-07-03 08:45:00,0.12450589527897211,Stop Loss,0 days 01:15:00,74.15160174421601,31.825375909528145,3.520395970285399,0.0003584427043123632
120,WIFUSDTUSDT,0.9330662999999999,0.9344649663837,2025-07-03 07:45:00,2025-07-03 08:45:00,0.12438145160553934,Stop Loss,0 days 01:00:00,54.17456616071416,30.93203384400368,3.8526283525690763,0.0010723860589812342
121,FARTCOINUSDTUSDT,1.2313153499999998,1.2331610917096498,2025-07-03 08:00:00,2025-07-03 08:45:00,0.12425713231356553,Stop Loss,0 days 00:45:00,75.44611304000676,29.597503364172574,4.890399637889534,0.00690607734806644
122,HUSDTUSDT,0.09376686,0.09043977739004999,2025-07-04 10:30:00,2025-07-04 10:30:00,-7.7103556199868875,Stop Loss,0 days 00:00:00,78.22132244335265,32.23183063576655,6.020029548742605,0.010245464247598597
123,AI16ZUSDTUSDT,0.16928459999999998,0.17046895738275,2025-07-05 07:00:00,2025-07-05 07:00:00,1.2891538717266422,Trailing Stop (Stepped),0 days 00:00:00,84.15613518555642,55.73869866809975,4.2308434403326745,0.004728132387706992
124,1000BONKUSDTUSDT,0.018654322499999997,0.017992420501893747,2025-07-05 06:30:00,2025-07-05 09:15:00,-7.14804695811901,Stop Loss,0 days 02:45:00,76.27701973908353,35.604772110922575,3.8096777089488514,0.0035400128727740873
125,TURBOUSDTUSDT,0.00388063935,0.0039475,2025-07-06 13:45:00,2025-07-06 16:15:00,1.2862457573482182,Partial TP 15%,0 days 02:30:00,0.0,0.0,0.0,0.0
126,TURBOUSDTUSDT,0.00388063935,0.00388645642838565,2025-07-06 13:45:00,2025-07-06 16:30:00,0.11178600599095438,Stop Loss,0 days 02:45:00,82.46731382052353,29.533741811624036,7.514923342390218,0.003197194719471857
127,TIAUSDTUSDT,1.5856924499999998,1.6122,2025-07-06 21:15:00,2025-07-06 21:15:00,1.2654280230826178,Partial TP 15%,0 days 00:00:00,0.0,0.0,0.0,0.0
128,TIAUSDTUSDT,1.5856924499999998,1.617,2025-07-06 21:15:00,2025-07-06 21:30:00,1.120929257062423,Partial TP 25%,0 days 00:15:00,0.0,0.0,0.0,0.0
129,TIAUSDTUSDT,1.5856924499999998,1.60074859981275,2025-07-06 21:15:00,2025-07-06 21:45:00,0.5104109345656423,Stop Loss,0 days 00:30:00,81.59643580797272,34.80136706993261,3.5056721536581374,0.00012618296529967065
130,SOPHUSDTUSDT,0.0338399115,0.034418,2025-07-09 10:45:00,2025-07-09 10:45:00,1.3314549734081622,Partial TP 15%,0 days 00:00:00,0.0,0.0,0.0,0.0
131,SOPHUSDTUSDT,0.034421202,0.035355,2025-07-09 11:00:00,2025-07-09 11:00:00,2.141188529447649,Partial TP 15%,0 days 00:00:00,0.0,0.0,0.0,0.0
132,SOPHUSDTUSDT,0.034421202,0.035148,2025-07-09 11:00:00,2025-07-09 11:15:00,1.2499048569595574,Partial TP 25%,0 days 00:15:00,0.0,0.0,0.0,0.0
133,SOPHUSDTUSDT,0.034421202,0.03596001100000001,2025-07-09 11:00:00,2025-07-09 11:30:00,2.615433100848488,Final TP 40%,0 days 00:30:00,84.48729800891492,56.927836518773894,4.33759859893579,0.002208146899877962
134,ALGOUSDTUSDT,0.18779384999999998,0.1894,2025-07-09 12:15:00,2025-07-09 18:00:00,0.7154680684857384,Partial TP 15%,0 days 05:45:00,0.0,0.0,0.0,0.0
135,ALGOUSDTUSDT,0.18779384999999998,0.18910770272306252,2025-07-09 12:15:00,2025-07-09 18:15:00,0.8147147607409695,Trailing Stop (Stepped),0 days 06:00:00,83.42310948855317,45.227984215409734,4.110199748265201,0.0005327650506126211
136,FUNUSDTUSDT,0.013225609499999999,0.013775,2025-07-09 18:15:00,2025-07-09 18:15:00,3.4952724219845224,Partial TP 15%,0 days 00:00:00,0.0,0.0,0.0,0.0
137,FUNUSDTUSDT,0.013225609499999999,0.01344,2025-07-09 18:15:00,2025-07-09 18:30:00,1.022978922349598,Partial TP 25%,0 days 00:15:00,0.0,0.0,0.0,0.0
