,symbol,entry_price,exit_price,entry_time,exit_time,pnl,balance_after,reason,duration,rsi,adx,volume_ratio,upper_wick_ratio
0,AIAUSDTUSDT,7.54767195,7.43828354042865,2025-11-10 01:25:00,2025-11-10 01:25:00,-2.140821928571425,97.7877851964375,Stop Loss,0 days 00:00:00,81.89120458157937,25.678385045487488,2.670460654202521,0.0315662426887012
1,AIAUSDTUSDT,7.493644949999999,7.593635819126131,2025-11-10 01:26:00,2025-11-10 01:26:00,1.793253441569452,99.51122512676511,Smart Trailing (Max 76%),0 days 00:00:00,81.6276537264973,25.678385045487488,3.0094621789702,0.039285380226358683
2,AIAUSDTUSDT,7.575585899999999,7.69169365104847,2025-11-10 01:27:00,2025-11-10 01:27:00,2.1066394395578802,101.54682064176615,Smart Trailing (Max 85%),0 days 00:00:00,82.02793533355887,25.678385045487488,3.1566449577641897,0.027518693687742804
3,AIAUSDTUSDT,7.6958459999999995,7.868183940000001,2025-11-10 01:28:00,2025-11-10 01:28:00,3.1744166827673195,104.64874012981528,Smart Trailing (Max 120%),0 days 00:00:00,82.5711595898597,25.678385045487488,3.3060053788905734,0.011141445657826326
4,AIAUSDTUSDT,7.81180395,7.947654557080954,2025-11-10 01:29:00,2025-11-10 01:29:00,2.5237885324443843,107.09781691803904,Smart Trailing (Max 95%),0 days 00:00:00,83.05574591647267,25.742948503899022,3.5532669746554735,0.009221311475409845
5,AIAUSDTUSDT,7.961678849999999,8.186705599500002,2025-11-10 01:30:00,2025-11-10 01:30:00,4.245602128587671,111.26695883607626,Smart Trailing (Max 149%),0 days 00:00:00,83.61802753063597,25.791260688005902,3.7795836796310365,0.0011067511822114798
6,AIAUSDTUSDT,7.5460711499999995,7.4367059408230505,2025-11-10 01:42:00,2025-11-10 01:42:00,-2.3820274540172526,108.8054947012308,Stop Loss,0 days 00:00:00,76.10431594609496,28.691567984664907,2.5835833970222235,0.09081757007365018
7,AIAUSDTUSDT,7.2910436999999995,7.428743869950001,2025-11-10 01:43:00,2025-11-10 01:43:00,2.856418609659435,111.58423394007475,Smart Trailing (Max 102%),0 days 00:00:00,71.843597240459,28.691567984664907,2.753699486420924,0.13000521447978702
8,AIAUSDTUSDT,7.35057345,7.4006613744647645,2025-11-10 01:44:00,2025-11-10 01:44:00,1.005970904602266,112.51054165203043,Smart Trailing (Max 44%),0 days 00:00:00,72.76478227713078,28.691567984664907,2.854112534443586,0.12089946369749277
9,AIAUSDTUSDT,7.396696499999999,7.2894961776255,2025-11-10 01:45:00,2025-11-10 01:45:00,-2.4086503476411485,110.02156679403586,Stop Loss,0 days 00:00:00,73.50186537189258,28.691567984664907,2.9297011659608745,0.11387953306550878
