,symbol,entry_price,exit_price,entry_time,exit_time,pnl,balance_after,reason,duration,rsi,adx,volume_ratio,upper_wick_ratio
0,ZECUSDTUSDT,170.995455,168.517217870685,2025-10-06 11:30:00,2025-10-06 11:30:00,-2.140821928571427,97.7877851964375,Stop Loss,0 days 00:00:00,68.74726811110604,27.146101863860707,10.003887892032434,0.03980332474830241
1,LDOUSDTUSDT,1.23391665,1.21603349599155,2025-10-06 11:45:00,2025-10-06 11:45:00,-2.093462348949656,95.624509336246,Stop Loss,0 days 00:00:00,75.26278144486155,32.90051280513758,2.7407124429170393,0.009000973078170521
2,ASTERUSDTUSDT,2.0806398,2.14567772445,2025-10-06 12:15:00,2025-10-06 12:15:00,4.19969028206881,99.75593053190357,Smart Trailing (Max 164%),0 days 00:00:00,66.34562075533414,30.26597710683524,4.687673114158723,0.031114744637876193
3,CAKEUSDTUSDT,3.8916448499999996,3.83524324118895,2025-10-06 13:00:00,2025-10-06 13:00:00,-2.134072171898114,97.479471951469,Stop Loss,0 days 00:00:00,75.7641571424833,56.879628868710476,4.860109103822644,0.01118338175180602
4,AAVEUSDTUSDT,293.82684,294.26728643316005,2025-10-06 12:45:00,2025-10-06 13:15:00,0.14225915361636315,97.62173110508536,Smart Break-even,0 days 00:30:00,67.37035053790557,32.4074591697176,2.9824343773146333,0.0007831653500409227
5,STRKUSDTUSDT,0.16858425,0.17552423467517989,2025-10-06 13:30:00,2025-10-06 13:30:00,5.668431812189544,103.22046795682292,Smart Trailing (Max 89%),0 days 00:00:00,83.97441165311335,37.40959418175317,2.6807222761104215,0.006528189910979168
6,STRKUSDTUSDT,0.1718859,0.16939475765130002,2025-10-06 13:45:00,2025-10-06 13:45:00,-2.2097664127937025,100.9370094843756,Stop Loss,0 days 00:00:00,86.53924455126737,41.08623070225995,6.863050952379699,0.02562609202096689
7,LDOUSDTUSDT,1.2832412999999998,1.2646432838391,2025-10-06 14:00:00,2025-10-06 14:00:00,-2.1608816330857192,98.70406601828896,Stop Loss,0 days 00:00:00,81.950042992693,40.5917522107707,5.861755870633874,0.0032735775526110534
8,ARBUSDTUSDT,0.46263119999999996,0.4559262860184,2025-10-06 14:30:00,2025-10-06 14:45:00,-2.1115697023692976,96.3812441952997,Stop Loss,0 days 00:15:00,85.67845901971116,45.612965633121675,2.7499278818989272,0.0038927335640138927
9,DOGEUSDTUSDT,0.2629314,0.2658784327702776,2025-10-06 14:45:00,2025-10-06 15:00:00,1.506998252692354,97.81943310680886,Smart Trailing (Max 65%),0 days 00:15:00,68.5935310692301,39.00265988104052,2.9079654452655936,0.009018264840182796
10,LDOUSDTUSDT,1.2582288,1.2601148849712,2025-10-06 14:15:00,2025-10-06 15:30:00,0.14075911893542806,97.82056987255802,Smart Break-even,0 days 01:15:00,66.69724307791938,42.72336366131954,4.060874631365983,0.028310139165009823
11,HBARUSDTUSDT,0.22907448,0.22941786264552,2025-10-06 15:00:00,2025-10-06 16:00:00,0.13744660744082976,97.81839250425247,Smart Break-even,0 days 01:00:00,70.11545524359921,47.11363468228893,3.4178021157045206,0.020745981830887508
12,ONDOUSDTUSDT,0.97738845,0.96322315919415,2025-10-06 15:15:00,2025-10-06 16:00:00,-2.094139874354821,95.72425262989765,Stop Loss,0 days 00:45:00,83.25755962229822,45.68925478274405,11.146933055121249,0.0012285012285012068
13,EIGENUSDTUSDT,2.11895895,2.0882488779376502,2025-10-06 16:15:00,2025-10-06 16:15:00,-2.049285791261943,93.60662654261951,Stop Loss,0 days 00:00:00,73.07776063546427,35.883578461158955,6.560283378266015,0.02134088762983943
14,LINEAUSDTUSDT,0.028304145,0.028346572913355,2025-10-06 16:00:00,2025-10-06 17:15:00,0.13939959721155643,93.74602613983106,Smart Break-even,0 days 01:15:00,68.88514081500793,33.26965637951887,2.683247780180707,0.015199717214563445
15,AIAUSDTUSDT,2.8427906849999998,2.9494594365674662,2025-10-06 18:15:00,2025-10-06 18:15:00,4.9521163182021155,98.56433427334237,Smart Trailing (Max 82%),0 days 00:00:00,74.77092671054115,30.92988460933682,2.734044662861705,0.018170040029714125
