,symbol,entry_price,exit_price,entry_time,exit_time,pnl,balance_after,reason,duration,rsi,adx,volume_ratio,upper_wick_ratio
51,TRXUSDTUSDT,0.303441645,0.30389650402585505,2024-12-12 10:05:00+00:00,2024-12-12 10:23:00+00:00,1.4178174958287966,1029.9125971265057,Smart Break-even,0 days 00:18:00,67.38548486433935,38.047244048331365,2.8779802923572686,0.015065106312840014
52,AAVEUSDTUSDT,364.20201,364.74794881299005,2024-12-12 10:45:00+00:00,2024-12-12 10:55:00+00:00,1.4187928557525027,1030.6211054325158,Smart Break-even,0 days 00:10:00,66.83110413729013,50.07201671533204,2.5378438032757566,0.004175480042853718
53,AAVEUSDTUSDT,380.16999,380.73986481501004,2024-12-12 12:41:00+00:00,2024-12-12 12:41:00+00:00,1.4197688866560165,1031.3301011430117,Smart Break-even,0 days 00:00:00,73.4643462624156,49.073548305352915,2.895230009659995,0.0005526606663508067
54,AAVEUSDTUSDT,380.37009,387.29340559301136,2024-12-12 12:42:00+00:00,2024-12-12 12:42:00+00:00,25.180486547041287,1055.7993255513336,Smart Trailing (Max 99%),0 days 00:00:00,73.5730404391297,49.40499662255069,3.53613918912427,0.01199368753287744
55,AAVEUSDTUSDT,384.742275,385.319003670225,2024-12-12 12:43:00+00:00,2024-12-12 12:47:00+00:00,1.4544540423911951,1056.5256421278275,Smart Break-even,0 days 00:04:00,75.54884049498732,49.596153585918664,4.513000335552643,0.008685702397669878
56,ENSUSDTUSDT,41.986983,41.357786762,2024-12-12 13:35:00+00:00,2024-12-12 13:36:00+00:00,-22.567028497131915,1033.2299752568142,Stop Loss,0 days 00:01:00,66.71764290430254,28.407578490838354,2.6133331175736387,0.014014682047859515
57,OPUSDTUSDT,2.5454721,2.5492877626779,2024-12-12 13:41:00+00:00,2024-12-12 13:46:00+00:00,1.4233628283928497,1033.2286847209884,Smart Break-even,0 days 00:05:00,66.15755933630251,33.3305431693757,4.332282805567165,0.013638864869114045
58,ENSUSDTUSDT,41.899939499999995,41.272047653,2024-12-12 13:43:00+00:00,2024-12-12 13:48:00+00:00,-22.05422066917432,1011.1744640518141,Stop Loss,0 days 00:05:00,65.39097747442155,26.59024320290169,5.402285636843396,0.015854823304679903
59,LDOUSDTUSDT,2.20019955,2.1672284437000005,2024-12-12 13:51:00+00:00,2024-12-12 14:01:00+00:00,-21.598342752828795,988.8787595996392,Stop Loss,0 days 00:10:00,75.10065735396351,41.164531964223116,2.6597835268086043,0.006001636810039249
60,COWUSDTUSDT,0.6161078999999999,0.6315394483322454,2024-12-12 14:13:00+00:00,2024-12-12 14:14:00+00:00,33.480804113159024,1021.6775783613502,Smart Trailing (Max 58%),0 days 00:01:00,77.23835863297099,51.2127050369532,2.5967374037597626,0.0051990251827781974
61,COWUSDTUSDT,0.63161565,0.6221505691,2024-12-12 14:15:00+00:00,2024-12-12 14:16:00+00:00,-21.822685703421705,999.1502874314724,Stop Loss,0 days 00:01:00,80.03691141067712,51.49165277449803,3.723427113760637,0.004435292254078924
62,COWUSDTUSDT,0.6246121499999999,0.6152520201,2024-12-12 14:28:00+00:00,2024-12-12 14:30:00+00:00,-21.34151042843847,977.119707839288,Stop Loss,0 days 00:02:00,75.60029320422558,52.99521024422195,2.508048244214774,0.012816404998397962
63,LDOUSDTUSDT,2.26663275,2.2326661085,2024-12-12 14:44:00+00:00,2024-12-12 14:48:00+00:00,-20.870944738746356,955.5748874399628,Stop Loss,0 days 00:04:00,81.07217542207474,50.199373659584964,2.52358849542819,0.002119673217045668
64,COWUSDTUSDT,0.63841905,0.6393760401559501,2024-12-12 14:58:00+00:00,2024-12-12 15:00:00+00:00,1.3163862906608172,956.2322565668719,Smart Break-even,0 days 00:02:00,75.82884893123871,54.86940103557797,2.5817201233762055,0.016606611311295715
65,CHILLGUYUSDTUSDT,0.43761869999999997,0.4310607618,2024-12-12 22:19:00+00:00,2024-12-12 22:20:00+00:00,-20.424795881301094,935.1479901638006,Stop Loss,0 days 00:01:00,78.56926560329703,28.866519932455763,2.648100068503872,0.033394327538883814
66,CHILLGUYUSDTUSDT,0.42221099999999995,0.422843894289,2024-12-12 22:21:00+00:00,2024-12-12 22:21:00+00:00,1.288246489282041,935.7913070046939,Smart Break-even,0 days 00:00:00,69.60984712531263,28.866519932455763,4.1241168031966815,0.07036247334754799
67,CHILLGUYUSDTUSDT,0.41910945,0.41973769506555003,2024-12-12 22:22:00+00:00,2024-12-12 22:22:00+00:00,1.2891327133561779,936.4350664028743,Smart Break-even,0 days 00:00:00,68.01517601007825,28.866519932455763,5.223849217306586,0.07802433786685757
68,CHILLGUYUSDTUSDT,0.41690835,0.42119262826450304,2024-12-12 22:23:00+00:00,2024-12-12 22:23:00+00:00,12.627090117589598,948.4163392332895,Smart Trailing (Max 30%),0 days 00:00:00,66.79109821672522,28.866519932455763,5.758809950182054,0.08423326133909279
69,CHILLGUYUSDTUSDT,0.4190094,0.4127303316,2024-12-12 22:24:00+00:00,2024-12-12 22:24:00+00:00,-20.257850544467704,927.5044084548678,Stop Loss,0 days 00:00:00,67.91145846083938,28.866519932455763,6.386683268597853,0.0785390307949391
70,ENSUSDTUSDT,43.8909345,43.9567270108155,2024-12-13 04:40:00+00:00,2024-12-13 04:42:00+00:00,1.2777168004992994,928.1424670426396,Smart Break-even,0 days 00:02:00,74.5835505522112,30.33817798794258,2.538665193566221,0.010234784590836682
71,ENSUSDTUSDT,43.9269525,43.9927990017975,2024-12-13 04:43:00+00:00,2024-12-13 04:45:00+00:00,1.2785957808792878,928.7809645703861,Smart Break-even,0 days 00:02:00,75.15485988968905,30.33817798794258,3.126560672585978,0.009452441690962078
72,COWUSDTUSDT,0.6837417,0.6906883852771689,2024-12-13 05:00:00+00:00,2024-12-13 05:00:00+00:00,12.3746378451519,940.5150638192827,Smart Trailing (Max 60%),0 days 00:00:00,69.22132586255384,41.25371276567472,2.5101723911563023,0.011267193444542054
73,COWUSDTUSDT,0.7204600499999999,0.7240454271717347,2024-12-13 05:45:00+00:00,2024-12-13 05:47:00+00:00,5.806882040172807,945.6733147809595,Smart Trailing (Max 36%),0 days 00:02:00,73.87841562527726,46.415382618170675,2.8703296619330683,0.013607331296862027
74,COWUSDTUSDT,0.73106535,0.73216121695965,2024-12-13 05:58:00+00:00,2024-12-13 05:59:00+00:00,1.3027460258571777,946.3238723138643,Smart Break-even,0 days 00:01:00,75.65529908881486,49.03745036922739,2.540613060917704,0.010400985356507377
75,COWUSDTUSDT,0.72906435,0.73015721746065,2024-12-13 06:00:00+00:00,2024-12-13 06:00:00+00:00,1.3036422246048884,946.9748773851493,Smart Break-even,0 days 00:00:00,75.3406578140606,49.03745036922739,2.759890968744179,0.013174145738987158
76,BNBUSDTUSDT,716.568105,719.9975477024104,2024-12-13 09:02:00+00:00,2024-12-13 09:02:00+00:00,5.59783089603954,951.9196221588543,Smart Trailing (Max 35%),0 days 00:00:00,65.29834885409713,25.2225195151132,6.2776511838911295,0.007260440373633336
77,BNBUSDTUSDT,718.709175,707.93895345,2024-12-13 09:03:00+00:00,2024-12-13 09:25:00+00:00,-20.332679476641587,930.9304463910686,Stop Loss,0 days 00:22:00,67.50765673331152,25.24146513341639,8.738546164771273,0.004454653024291684
78,HBARUSDTUSDT,0.321390615,0.32364677083924026,2024-12-13 12:15:00+00:00,2024-12-13 12:16:00+00:00,8.37160546102024,938.6600308545778,Smart Trailing (Max 45%),0 days 00:01:00,72.80229251686681,40.400016260034946,2.731377523473899,0.0010583987050179038
79,HBARUSDTUSDT,0.330134985,0.32518774479,2024-12-13 12:23:00+00:00,2024-12-13 12:31:00+00:00,-20.049459114643142,917.9632199945178,Stop Loss,0 days 00:08:00,77.56538418670877,41.791543186700714,2.818446925611891,0.0005152295802394408
80,HBARUSDTUSDT,0.32134059,0.31652513826000006,2024-12-13 12:42:00+00:00,2024-12-13 12:45:00+00:00,-19.60738227158794,897.7227596401749,Stop Loss,0 days 00:03:00,65.14643588582558,41.401344655745014,2.7269073888637894,0.025031912575111455
81,XRPUSDTUSDT,2.43731805,2.450488771904577,2024-12-13 14:10:00+00:00,2024-12-13 14:14:00+00:00,6.071732542115555,903.175373037711,Smart Trailing (Max 38%),0 days 00:04:00,75.53741911845187,28.42856324674585,2.6655563983624413,0.0023807569165094204
82,XRPUSDTUSDT,2.4516252,2.4553001861748003,2024-12-13 14:15:00+00:00,2024-12-13 14:22:00+00:00,1.2442014694572716,903.796694939556,Smart Break-even,0 days 00:07:00,77.41419270817903,28.650687107056118,4.502633636341964,0.0022038117781497343
83,XLMUSDTUSDT,0.448224,0.44889588777600004,2024-12-13 14:30:00+00:00,2024-12-13 14:34:00+00:00,1.2441987333466338,903.7947074095828,Smart Break-even,0 days 00:04:00,69.93589761432382,34.672161448257945,2.77599183314893,0.0061838639103451234
84,XRPUSDTUSDT,2.44372125,2.4608561584051585,2024-12-13 14:26:00+00:00,2024-12-13 14:35:00+00:00,8.117413194977054,911.9121206045598,Smart Trailing (Max 45%),0 days 00:09:00,73.92032307332855,31.43558432586494,2.5727144689438903,0.007737656595431064
85,SUIUSDTUSDT,4.9053514499999995,4.8318422703,2024-12-13 14:59:00+00:00,2024-12-13 15:07:00+00:00,-19.478132845992274,891.8050828478058,Stop Loss,0 days 00:08:00,73.71565576076007,34.033688992762656,2.5954751849627464,0.002590303697811622
86,TROYUSDTUSDT,0.006761379,0.006660056306000001,2024-12-13 15:45:00+00:00,2024-12-13 15:51:00+00:00,-19.048653355900875,872.141391503734,Stop Loss,0 days 00:06:00,80.18215708211241,55.28449849439229,2.509191498303067,0.019532406037289163
87,AAVEUSDTUSDT,385.81280999999996,389.38371688658685,2024-12-14 00:11:00+00:00,2024-12-14 00:14:00+00:00,10.53220831177736,881.4710609836592,Smart Trailing (Max 56%),0 days 00:03:00,76.41156121549287,45.190325104178974,2.5000269576333833,0.0011928841865047962
88,AAVEUSDTUSDT,389.22451499999994,391.9777512617128,2024-12-14 00:15:00+00:00,2024-12-14 00:17:00+00:00,7.992077790676218,888.855227697795,Smart Trailing (Max 46%),0 days 00:02:00,78.67844281071376,45.480693278554625,4.114369856333786,0.0028016964400462024
89,LINKUSDTUSDT,29.6638245,29.92524345839624,2024-12-14 00:13:00+00:00,2024-12-14 00:19:00+00:00,9.992616353014535,898.8478440508096,Smart Trailing (Max 54%),0 days 00:06:00,79.66566264629319,25.032267788134835,4.440459824257569,0.0005059021922428523
90,LINKUSDTUSDT,30.1480665,30.350354314851234,2024-12-14 00:23:00+00:00,2024-12-14 00:25:00+00:00,7.6985498078400045,905.3070312427623,Smart Trailing (Max 44%),0 days 00:02:00,83.10728778879452,28.60043926048348,2.7298582041596045,0.0021902170305966332
91,AAVEUSDTUSDT,392.19599999999997,395.4434939630327,2024-12-14 00:24:00+00:00,2024-12-14 00:26:00+00:00,9.638953703371019,914.3216352694142,Smart Trailing (Max 51%),0 days 00:02:00,80.6433502110311,47.99067662409415,3.3173321191289937,0.008061224489795982
92,LINKUSDTUSDT,30.366175499999997,30.58248034475594,2024-12-14 00:26:00+00:00,2024-12-14 00:28:00+00:00,8.270091861085247,921.9611604854861,Smart Trailing (Max 46%),0 days 00:02:00,84.36544594160719,28.75795813902744,3.7244784390327603,0.0020757825370675068
93,LINKUSDTUSDT,30.603293999999998,30.649168337706,2024-12-14 00:29:00+00:00,2024-12-14 00:30:00+00:00,1.2700805014207335,922.5954057038133,Smart Break-even,0 days 00:01:00,85.55119045861062,28.901953862391764,4.646917681368082,0.0018634758728912843
94,AAVEUSDTUSDT,395.07743999999997,389.15700416,2024-12-14 00:27:00+00:00,2024-12-14 00:32:00+00:00,-19.529599259998708,903.0658064438146,Stop Loss,0 days 00:05:00,82.11205488784186,48.03883592426892,4.045758811668175,0.0032155154952401223
95,LINKUSDTUSDT,30.1900875,30.2353424411625,2024-12-14 00:38:00+00:00,2024-12-14 00:44:00+00:00,1.2440505320853352,903.687052971456,Smart Break-even,0 days 00:06:00,74.26506652996372,31.956188071911548,2.5580336802024477,0.017299088649544273
96,LINKUSDTUSDT,30.232108499999995,29.779065018999997,2024-12-14 00:45:00+00:00,2024-12-14 00:48:00+00:00,-19.302448197872287,883.7613723232585,Stop Loss,0 days 00:03:00,75.16346078231824,31.956188071911548,3.486181208069526,0.015918718559703404
97,LINKUSDTUSDT,29.764875,29.938969730707708,2024-12-14 01:00:00+00:00,2024-12-14 01:00:00+00:00,6.520022979399127,889.6719047010553,Smart Trailing (Max 40%),0 days 00:00:00,65.30803532292845,32.85573339864051,2.615082684596951,0.016336134453781535
98,ACTUSDTUSDT,0.621640665,0.6123250643100001,2024-12-14 16:00:00+00:00,2024-12-14 16:00:00+00:00,-19.003089395966843,870.0552484742601,Stop Loss,0 days 00:00:00,68.66624333782333,26.965052470630948,2.697664900951496,0.024833424534071433
99,TROYUSDTUSDT,0.0053776875,0.005407538371808771,2024-12-14 16:40:00+00:00,2024-12-14 16:40:00+00:00,6.056953282297119,874.9125393711462,Smart Trailing (Max 38%),0 days 00:00:00,65.28121796619546,39.96047072932348,4.961081968531185,0.012465116279069809
100,TROYUSDTUSDT,0.005399698499999999,0.005318781279,2024-12-14 16:41:00+00:00,2024-12-14 16:41:00+00:00,-18.687834370704305,855.6213170422549,Stop Loss,0 days 00:00:00,65.9573315984407,39.96047072932348,5.4637664430353245,0.008524833209785032
101,1000FLOKIUSDTUSDT,0.24022005,0.24550879527361477,2024-12-14 16:28:00+00:00,2024-12-14 17:12:00+00:00,25.820836003474305,881.4421530457291,Smart Trailing (Max 53%),0 days 00:44:00,66.65838781216965,44.065648479683595,7.762167349504726,0.0010413629358103896
102,ENAUSDTUSDT,1.0103049,1.0267505275651323,2024-12-14 19:55:00+00:00,2024-12-14 19:55:00+00:00,19.182164814295273,900.0164267199928,Smart Trailing (Max 90%),0 days 00:00:00,67.45111840755919,36.28576253223102,9.981905249007143,0.012179423705317336
