,symbol,entry_price,exit_price,entry_time,exit_time,pnl,balance_after,reason,duration,rsi,adx,volume_ratio,upper_wick_ratio
0,BTCUSDTUSDT,69994.5798,70099.5016751202,2024-11-05 14:45:00,2024-11-05 14:45:00,0.14260721428571133,100.07121433929464,Smart Break-even,0 days 00:00:00,80.74149493297561,44.99438282039624,9.373059757289912,0.0002201270447514591
1,BTCUSDTUSDT,69982.3737,70087.27727817629,2024-11-05 15:00:00,2024-11-05 16:30:00,0.14270877107114216,100.14247939341048,Smart Break-even,0 days 01:30:00,80.22054594202214,49.292819720036185,7.6330599226150975,0.005039493906143893
2,BTCUSDTUSDT,71218.29135,72427.78463136512,2024-11-06 00:45:00,2024-11-06 02:15:00,2.356840493269408,102.42782529155359,Smart Trailing (Max 93%),0 days 01:30:00,73.04377206805337,26.286284689382644,4.4811248776125066,0.00022898822326215373
3,BTCUSDTUSDT,72408.9864,73208.0440359952,2024-11-06 02:30:00,2024-11-06 02:45:00,1.5407808467693478,103.89547996905647,Smart Trailing (Max 65%),0 days 00:15:00,78.04641489620658,27.882945400191847,4.53227959390628,0.0023282098898487285
4,BTCUSDTUSDT,74125.8444,74236.9590407556,2024-11-06 03:15:00,2024-11-06 03:15:00,0.14816244975263093,103.96946844867341,Smart Break-even,0 days 00:00:00,85.13690322448795,34.815582384990584,7.626435389839049,0.021155722802532757
5,BTCUSDTUSDT,76119.54075,76233.64394158425,2024-11-07 16:00:00,2024-11-07 17:30:00,0.14826796266231118,104.04350961869729,Smart Break-even,0 days 01:30:00,73.61565823205896,26.02081544327397,2.941730751099519,0.00017086917204685493
6,BTCUSDTUSDT,79313.33684999999,79711.8361364022,2024-11-10 05:00:00,2024-11-10 05:30:00,0.6720994444299762,104.64132941036885,Smart Trailing (Max 36%),0 days 00:30:00,83.24097381329709,45.40862980180441,9.3632575389296,0.006756339113728839
7,BTCUSDTUSDT,82196.6778,82319.89062002221,2024-11-11 10:15:00,2024-11-11 12:00:00,0.1492260848636778,104.7158490417376,Smart Break-even,0 days 01:45:00,70.36484572033474,30.80102059847329,4.49181322006061,0.0006621589546651676
8,BTCUSDTUSDT,83823.4908,83949.14221270921,2024-11-11 15:30:00,2024-11-11 15:30:00,0.14933235523407082,104.79042174176945,Smart Break-even,0 days 00:00:00,76.7152658105196,25.752270441502905,3.9077203579408395,0.00021842504798175682
9,BTCUSDTUSDT,83924.84144999999,84801.62815440878,2024-11-11 15:45:00,2024-11-11 16:00:00,1.488332516716673,106.2039413636894,Smart Trailing (Max 62%),0 days 00:15:00,77.44391121500004,27.454042050178465,3.7966552064446115,0.005684114402339487
10,BTCUSDTUSDT,84878.41799999999,85212.70682864326,2024-11-11 16:15:00,2024-11-11 18:30:00,0.5213815449366159,106.64950086153264,Smart Trailing (Max 31%),0 days 02:15:00,83.14028805187743,32.55459000950372,2.929055798618271,0.001479324814937055
11,BTCUSDTUSDT,89609.48234999999,88310.77212230144,2024-11-11 23:15:00,2024-11-11 23:30:00,-2.2831759011556603,104.2901848155483,Stop Loss,0 days 00:15:00,75.46143773248824,53.729770716201756,2.572143845465512,0.0026271510985913303
12,BTCUSDTUSDT,89264.10974999999,91063.14574995,2024-11-13 14:00:00,2024-11-13 14:30:00,2.926680983731583,107.14241003800656,Smart Trailing (Max 108%),0 days 00:30:00,72.80014966205175,26.927922274523404,6.1084942259990695,0.00622621736279625
13,BTCUSDTUSDT,90879.71715,91721.90297152236,2024-11-13 14:45:00,2024-11-13 14:45:00,1.341178811865289,108.40709680301099,Smart Trailing (Max 56%),0 days 00:00:00,82.66775537862455,33.02475331835408,8.5521779839785,0.0040105421222514995
14,BTCUSDTUSDT,91608.7815,92636.78828755954,2024-11-13 15:00:00,2024-11-13 15:45:00,1.6595724769248332,109.9892743368338,Smart Trailing (Max 65%),0 days 00:45:00,85.84224356281186,35.5374371224277,3.905811478338094,0.0036805259766499567
15,BTCUSDTUSDT,92810.382,91465.281133674,2024-11-19 13:15:00,2024-11-19 13:30:00,-2.35467450407952,107.55607532762339,Stop Loss,0 days 00:15:00,69.25101219486149,27.80384107459606,3.2013528533769233,0.0013043853218921134
16,BTCUSDTUSDT,93353.55344999999,93493.49042662155,2024-11-20 09:30:00,2024-11-20 11:45:00,0.15338272281977325,107.6326706760392,Smart Break-even,0 days 02:15:00,68.41398099509007,33.11296551653343,2.7741470183080073,0.004345869013042966
17,BTCUSDTUSDT,94348.15049999999,94489.5783775995,2024-11-20 13:30:00,2024-11-20 13:45:00,0.1534919533124241,107.70932057132632,Smart Break-even,0 days 00:15:00,72.18627447281264,28.990664392143767,4.671642870346424,0.0010487682540287883
18,BTCUSDTUSDT,94281.21705,94640.51818235168,2024-11-20 14:45:00,2024-11-20 14:45:00,0.5091644056482065,108.1415881963853,Smart Trailing (Max 30%),0 days 00:00:00,65.01711276537017,39.61852871039191,3.6709602314654335,0.006004195933319131
19,BTCUSDTUSDT,96993.0723,97637.14428042725,2024-11-21 04:15:00,2024-11-21 04:45:00,0.9481037802129988,109.0124865877239,Smart Trailing (Max 44%),0 days 00:30:00,76.68427812560896,25.2473386256207,5.225540558016153,0.0005704282957191359
20,BTCUSDTUSDT,97639.9956,98233.1531103708,2024-11-21 05:00:00,2024-11-21 11:00:00,0.8677248445212746,109.80238428397094,Smart Trailing (Max 41%),0 days 06:00:00,76.14650370218602,29.40879682573094,2.83023777800378,0.002539163367188875
21,BTCUSDTUSDT,98298.42465,96873.78558154755,2024-11-21 11:15:00,2024-11-21 14:30:00,-2.3506735208455143,107.37331968417634,Stop Loss,0 days 03:15:00,73.74071608151627,36.917653740988726,6.16188275508042,0.0019308045256347848
22,BTCUSDTUSDT,95673.01259999999,96184.90689388597,2024-11-27 15:45:00,2024-11-27 16:30:00,0.7436033860126046,108.04026617029305,Smart Trailing (Max 37%),0 days 00:45:00,76.44533340281842,32.453931514295206,3.9142333958311903,0.0004256204699393474
23,BTCUSDTUSDT,98131.041,98278.139430459,2024-11-29 15:00:00,2024-11-29 15:15:00,0.15407321389233958,108.11720633201841,Smart Break-even,0 days 00:15:00,72.11510994306977,32.21444695002257,2.872956771877095,0.0006362023612894739
24,BTCUSDTUSDT,98212.98194999999,98360.20320994304,2024-11-29 15:30:00,2024-11-29 16:30:00,0.1541829361136286,108.19420128617158,Smart Break-even,0 days 01:00:00,66.30579956663783,37.502971647256,2.886152426697328,0.005596762149833174
25,ENSUSDTUSDT,42.4212,41.8063895484,2024-12-01 00:15:00,2024-12-01 00:15:00,-2.316245186577061,105.80071314872268,Stop Loss,0 days 00:00:00,65.36279192887908,34.483323338014245,5.389842981662867,0.0001650709805215747
26,WUSDTUSDT,0.34779381,0.36348657930116474,2024-12-01 06:15:00,2024-12-01 06:15:00,6.740765716850551,112.4659446946953,Smart Trailing (Max 97%),0 days 00:00:00,71.22107157477721,32.50336269350577,5.011745365147056,0.01513233601841193
