timestamp,open,high,low,close,volume
2025-12-10 07:00:00,0.25161,0.268,0.242,0.25831,7794370.0
2025-12-10 07:01:00,0.25872,0.26214,0.25076,0.25157,5632403.0
2025-12-10 07:02:00,0.25128,0.2567,0.25128,0.25587,2849569.0
2025-12-10 07:03:00,0.25587,0.25999,0.253,0.25688,3814172.0
2025-12-10 07:04:00,0.25688,0.25833,0.254,0.25639,1930507.0
2025-12-10 07:05:00,0.25664,0.2574,0.254,0.25523,1882988.0
2025-12-10 07:06:00,0.25519,0.2568,0.25364,0.25481,2093295.0
2025-12-10 07:07:00,0.2548,0.2553,0.25239,0.25294,1915256.0
2025-12-10 07:08:00,0.25281,0.25467,0.251,0.25129,1664040.0
2025-12-10 07:09:00,0.25123,0.25152,0.24321,0.24693,5953665.0
2025-12-10 07:10:00,0.24693,0.24845,0.245,0.24545,2543244.0
2025-12-10 07:11:00,0.24539,0.24973,0.24518,0.24936,1788281.0
2025-12-10 07:12:00,0.24936,0.25032,0.24741,0.24791,1378550.0
2025-12-10 07:13:00,0.24791,0.25263,0.2475,0.24962,2393120.0
2025-12-10 07:14:00,0.24961,0.25149,0.24828,0.25033,1311050.0
2025-12-10 07:15:00,0.25033,0.25489,0.25,0.2542,2751904.0
2025-12-10 07:16:00,0.25433,0.25555,0.253,0.25402,2190192.0
2025-12-10 07:17:00,0.25411,0.2562,0.25411,0.25472,1252442.0
2025-12-10 07:18:00,0.25466,0.25552,0.253,0.25354,1434212.0
2025-12-10 07:19:00,0.25366,0.25493,0.25178,0.25213,1449174.0
2025-12-10 07:20:00,0.25199,0.2555,0.25198,0.25452,1309090.0
2025-12-10 07:21:00,0.25452,0.25681,0.2535,0.2551,1324225.0
2025-12-10 07:22:00,0.2551,0.25593,0.25353,0.2547,855254.0
2025-12-10 07:23:00,0.2547,0.2549,0.25317,0.25433,925556.0
2025-12-10 07:24:00,0.25426,0.25612,0.25397,0.25497,908292.0
2025-12-10 07:25:00,0.25496,0.25562,0.25368,0.25511,710702.0
2025-12-10 07:26:00,0.25511,0.25572,0.24636,0.2501,2572017.0
2025-12-10 07:27:00,0.25015,0.25116,0.24713,0.24847,2383055.0
2025-12-10 07:28:00,0.24858,0.25123,0.24714,0.25062,1538078.0
2025-12-10 07:29:00,0.25061,0.25066,0.24888,0.25005,907833.0
2025-12-10 07:30:00,0.25001,0.25014,0.24832,0.24892,774132.0
2025-12-10 07:31:00,0.24898,0.25132,0.24841,0.25086,996845.0
2025-12-10 07:32:00,0.25086,0.25346,0.25072,0.25112,1377226.0
2025-12-10 07:33:00,0.25105,0.255,0.251,0.25337,1716141.0
2025-12-10 07:34:00,0.25333,0.25333,0.25219,0.25309,839074.0
2025-12-10 07:35:00,0.25314,0.25314,0.25129,0.25225,941738.0
2025-12-10 07:36:00,0.25225,0.25408,0.25195,0.2534,861529.0
2025-12-10 07:37:00,0.25339,0.25549,0.25339,0.25405,1167437.0
2025-12-10 07:38:00,0.25404,0.2542,0.25191,0.25229,852118.0
2025-12-10 07:39:00,0.25225,0.25309,0.25164,0.25267,584038.0
2025-12-10 07:40:00,0.25263,0.25457,0.25245,0.25406,855669.0
2025-12-10 07:41:00,0.25405,0.25406,0.25282,0.25294,416720.0
2025-12-10 07:42:00,0.25293,0.25387,0.25278,0.25362,356033.0
2025-12-10 07:43:00,0.25356,0.255,0.25345,0.255,757991.0
2025-12-10 07:44:00,0.25499,0.2587,0.25391,0.25621,1935076.0
2025-12-10 07:45:00,0.25621,0.25631,0.25119,0.25298,2066100.0
2025-12-10 07:46:00,0.25292,0.25372,0.25162,0.25184,1092771.0
2025-12-10 07:47:00,0.25179,0.25225,0.25,0.2516,1423514.0
2025-12-10 07:48:00,0.25156,0.25169,0.247,0.24799,1831366.0
2025-12-10 07:49:00,0.248,0.24899,0.24222,0.24595,3715511.0
2025-12-10 07:50:00,0.24595,0.24644,0.24389,0.24627,1975922.0
2025-12-10 07:51:00,0.24635,0.2477,0.24483,0.24714,1131552.0
2025-12-10 07:52:00,0.24708,0.24864,0.24595,0.248,1271889.0
2025-12-10 07:53:00,0.248,0.2485,0.247,0.24717,672672.0
2025-12-10 07:54:00,0.24718,0.24804,0.24652,0.24726,522895.0
2025-12-10 07:55:00,0.24727,0.2486,0.24701,0.24758,629192.0
2025-12-10 07:56:00,0.24759,0.24802,0.24719,0.24744,613680.0
2025-12-10 07:57:00,0.2475,0.24754,0.24613,0.24673,750486.0
2025-12-10 07:58:00,0.24678,0.24795,0.24668,0.24786,647101.0
2025-12-10 07:59:00,0.24786,0.24828,0.24715,0.24746,527156.0
2025-12-10 08:00:00,0.24739,0.252,0.24739,0.25037,2108418.0
2025-12-10 08:01:00,0.25036,0.25072,0.24858,0.24935,1184979.0
2025-12-10 08:02:00,0.24934,0.25048,0.24884,0.24966,704199.0
2025-12-10 08:03:00,0.24972,0.24973,0.24572,0.24819,1614978.0
2025-12-10 08:04:00,0.24826,0.2494,0.24765,0.24798,751635.0
2025-12-10 08:05:00,0.24793,0.24864,0.24686,0.24744,871737.0
2025-12-10 08:06:00,0.24745,0.25044,0.24739,0.24866,1046193.0
2025-12-10 08:07:00,0.24866,0.24988,0.24856,0.24952,883264.0
2025-12-10 08:08:00,0.2496,0.25047,0.2493,0.24942,601223.0
2025-12-10 08:09:00,0.24943,0.25,0.24888,0.24893,672076.0
2025-12-10 08:10:00,0.24898,0.25023,0.24894,0.24955,538500.0
2025-12-10 08:11:00,0.24947,0.24984,0.24908,0.2492,326824.0
2025-12-10 08:12:00,0.2492,0.24977,0.249,0.24914,352534.0
2025-12-10 08:13:00,0.24914,0.24954,0.24884,0.24915,415925.0
2025-12-10 08:14:00,0.24915,0.25346,0.24885,0.25091,1491700.0
2025-12-10 08:15:00,0.25091,0.2538,0.25089,0.25217,1943152.0
2025-12-10 08:16:00,0.2521,0.25434,0.25198,0.25351,1694581.0
2025-12-10 08:17:00,0.25358,0.2555,0.25282,0.25473,2000071.0
2025-12-10 08:18:00,0.25477,0.25664,0.25434,0.2545,1657706.0
2025-12-10 08:19:00,0.2545,0.255,0.25311,0.25433,1364965.0
2025-12-10 08:20:00,0.25423,0.25505,0.25342,0.25364,977430.0
2025-12-10 08:21:00,0.25365,0.2542,0.25332,0.25367,798152.0
2025-12-10 08:22:00,0.25367,0.25511,0.25359,0.2544,1007995.0
2025-12-10 08:23:00,0.25441,0.25877,0.25422,0.25647,3515384.0
2025-12-10 08:24:00,0.2565,0.25794,0.25618,0.25705,1784445.0
2025-12-10 08:25:00,0.25706,0.25742,0.25515,0.25583,1796727.0
2025-12-10 08:26:00,0.25582,0.25757,0.25538,0.25657,1238468.0
2025-12-10 08:27:00,0.25659,0.25677,0.25526,0.25571,649345.0
2025-12-10 08:28:00,0.25572,0.25648,0.25569,0.25577,722440.0
2025-12-10 08:29:00,0.25583,0.2562,0.25417,0.25534,1589572.0
2025-12-10 08:30:00,0.25526,0.25604,0.25335,0.25427,1469301.0
2025-12-10 08:31:00,0.25434,0.25561,0.25434,0.25503,942190.0
